Experiment,spite_sigma,comp_sigma,diff_sigma,cost,kd,initial_spite_frequency,spite_expression_prob,average_mean_spite,average_mean_density,average_spite_freq,average_n_individuals
l_di_c16_s8_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,8.0,16.0,i,0.1,0.002,0.5,0.01,0.03343825,1.6718455e-05,0.0668765,12968.16
l_di_c16_s8_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,8.0,16.0,i,0.1,0.002,0.5,0.05,0.008495138,2.2401535e-05,0.016990276,12970.74
l_di_c16_s8_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,8.0,16.0,i,0.1,0.002,0.5,0.2,0.0024872,2.644715e-05,0.0049744,12971.79
l_di_c2_s16_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,16.0,2.0,i,0.1,0.002,0.5,0.001,0.06449319,4.728342e-06,0.12898637,20964.15
l_di_c2_s16_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,16.0,2.0,i,0.1,0.002,0.5,0.01,0.036982335,2.9054885e-05,0.07396467,20890.26
l_di_c2_s16_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,16.0,2.0,i,0.1,0.002,0.5,0.05,0.009511064,3.633057e-05,0.019022128,20844.62
l_di_c2_s16_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,16.0,2.0,i,0.1,0.002,0.5,0.2,0.0025889094,4.0428433e-05,0.0051778187,20832.07
l_di_c2_s2_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,2.0,2.0,i,0.1,0.002,0.5,0.001,0.071847655,8.249813e-06,0.14369531,20945.87
l_di_c2_s2_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,2.0,2.0,i,0.1,0.002,0.5,0.01,0.0362128,4.3236865e-05,0.0724256,20915.73
l_di_c2_s2_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,2.0,2.0,i,0.1,0.002,0.5,0.05,0.009356587,5.6108976e-05,0.018713174,20871.97
l_di_c2_s2_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,2.0,2.0,i,0.1,0.002,0.5,0.2,0.0024852837,6.0353323e-05,0.0049705673,20807.2
l_di_c2_s32_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,32.0,2.0,i,0.1,0.002,0.5,0.001,0.07732929,6.7636743e-06,0.15465859,20930.39
l_di_c2_s32_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,32.0,2.0,i,0.1,0.002,0.5,0.01,0.031044656,2.5036734e-05,0.062089313,20912.63
l_di_c2_s32_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,32.0,2.0,i,0.1,0.002,0.5,0.05,0.010828282,4.4589142e-05,0.021656564,20813.59
l_di_c2_s32_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,32.0,2.0,i,0.1,0.002,0.5,0.2,0.0025699036,4.167971e-05,0.0051398072,20834.2
l_di_c2_s4_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,4.0,2.0,i,0.1,0.002,0.5,0.001,0.07705537,6.5233385e-06,0.15411074,20950.85
l_di_c2_s4_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,4.0,2.0,i,0.1,0.002,0.5,0.01,0.03524942,3.128937e-05,0.07049884,20878.71
l_di_c2_s4_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,4.0,2.0,i,0.1,0.002,0.5,0.05,0.009393344,4.2513424e-05,0.018786687,20864.5
l_di_c2_s4_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,4.0,2.0,i,0.1,0.002,0.5,0.2,0.0025211924,4.5512654e-05,0.005042385,20826.86
l_di_c2_s8_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,8.0,2.0,i,0.1,0.002,0.5,0.001,0.08341797,7.039015e-06,0.16683593,20905.01
l_di_c2_s8_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,8.0,2.0,i,0.1,0.002,0.5,0.01,0.034081127,2.7844007e-05,0.068162255,20867.75
l_di_c2_s8_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,8.0,2.0,i,0.1,0.002,0.5,0.05,0.0101821935,4.2151347e-05,0.020364387,20850.29
l_di_c2_s8_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,8.0,2.0,i,0.1,0.002,0.5,0.2,0.0024313615,3.9994447e-05,0.004862723,20840.75
l_di_c32_s16_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,16.0,32.0,i,0.1,0.002,0.5,0.001,0.06751794,3.5168089e-06,0.13503589,12934.7
l_di_c32_s16_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,16.0,32.0,i,0.1,0.002,0.5,0.01,0.035596117,1.7611355e-05,0.071192235,12933.91
l_di_c32_s16_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,16.0,32.0,i,0.1,0.002,0.5,0.05,0.009398311,2.2652897e-05,0.018796623,12941.88
l_di_c32_s16_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,16.0,32.0,i,0.1,0.002,0.5,0.2,0.0023393985,2.3649267e-05,0.004678797,12935.02
l_di_c32_s2_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,2.0,32.0,i,0.1,0.002,0.5,0.001,0.07585366,7.3713295e-06,0.15170732,12929.42
l_di_c32_s2_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,2.0,32.0,i,0.1,0.002,0.5,0.01,0.031431276,2.6921016e-05,0.06286255,12933.29
l_di_c32_s2_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,2.0,32.0,i,0.1,0.002,0.5,0.05,0.009312031,3.9728053e-05,0.018624062,12941.03
l_di_c32_s2_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,2.0,32.0,i,0.1,0.002,0.5,0.2,0.0026951658,4.7570175e-05,0.0053903316,12932.18
l_di_c32_s32_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,32.0,32.0,i,0.1,0.002,0.5,0.001,0.07423057,3.7107823e-06,0.14846113,12941.7
l_di_c32_s32_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,32.0,32.0,i,0.1,0.002,0.5,0.01,0.03317983,1.6078338e-05,0.06635966,12943.82
l_di_c32_s32_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,32.0,32.0,i,0.1,0.002,0.5,0.05,0.008515537,2.1308404e-05,0.017031074,12940.51
l_di_c32_s32_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,32.0,32.0,i,0.1,0.002,0.5,0.2,0.0025528874,2.4718845e-05,0.005105775,12942.0
l_di_c32_s4_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,4.0,32.0,i,0.1,0.002,0.5,0.001,0.07581837,4.757517e-06,0.15163673,12938.49
l_di_c32_s4_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,4.0,32.0,i,0.1,0.002,0.5,0.01,0.029762113,1.7748394e-05,0.059524227,12944.66
l_di_c32_s4_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,4.0,32.0,i,0.1,0.002,0.5,0.05,0.009908609,2.8775139e-05,0.019817218,12939.31
l_di_c32_s4_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,4.0,32.0,i,0.1,0.002,0.5,0.2,0.0025847733,2.9718834e-05,0.0051695467,12937.11
l_di_c32_s8_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,8.0,32.0,i,0.1,0.002,0.5,0.001,0.06613791,3.2529053e-06,0.13227582,12931.91
l_di_c32_s8_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,8.0,32.0,i,0.1,0.002,0.5,0.01,0.029781513,1.5759644e-05,0.059563026,12937.96
l_di_c32_s8_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,8.0,32.0,i,0.1,0.002,0.5,0.05,0.009507604,2.4226396e-05,0.019015208,12939.08
l_di_c32_s8_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,8.0,32.0,i,0.1,0.002,0.5,0.2,0.0026023933,2.5949475e-05,0.0052047865,12938.87
l_di_c4_s16_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,16.0,4.0,i,0.1,0.002,0.5,0.001,0.07533959,4.3387195e-06,0.15067919,14991.86
l_di_c4_s16_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,16.0,4.0,i,0.1,0.002,0.5,0.01,0.03551668,2.0455525e-05,0.07103336,14975.66
l_di_c4_s16_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,16.0,4.0,i,0.1,0.002,0.5,0.05,0.008878425,2.6745087e-05,0.01775685,14989.8
l_di_c4_s16_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,16.0,4.0,i,0.1,0.002,0.5,0.2,0.0027199225,2.9820982e-05,0.005439845,14989.54
l_di_c4_s2_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,2.0,4.0,i,0.1,0.002,0.5,0.001,0.07522538,7.212624e-06,0.15045077,15009.99
l_di_c4_s2_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,2.0,4.0,i,0.1,0.002,0.5,0.01,0.031007836,3.1813586e-05,0.06201567,14996.82
l_di_c4_s2_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,2.0,4.0,i,0.1,0.002,0.5,0.05,0.009098313,4.3397118e-05,0.018196626,14980.31
l_di_c4_s2_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,2.0,4.0,i,0.1,0.002,0.5,0.2,0.002419763,4.8951366e-05,0.004839526,14995.49
l_di_c4_s32_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,32.0,4.0,i,0.1,0.002,0.5,0.001,0.07382303,4.044257e-06,0.14764605,14994.91
l_di_c4_s32_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,32.0,4.0,i,0.1,0.002,0.5,0.01,0.034018192,1.9605972e-05,0.068036385,14985.21
l_di_c4_s32_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,32.0,4.0,i,0.1,0.002,0.5,0.05,0.009400895,2.7076467e-05,0.01880179,14965.79
l_di_c4_s32_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,32.0,4.0,i,0.1,0.002,0.5,0.2,0.0023861942,2.784991e-05,0.0047723884,14971.36
l_di_c4_s4_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,4.0,4.0,i,0.1,0.002,0.5,0.001,0.06763579,4.7366084e-06,0.13527158,15024.02
l_di_c4_s4_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,4.0,4.0,i,0.1,0.002,0.5,0.01,0.032535996,2.1287306e-05,0.06507199,15010.24
l_di_c4_s4_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,4.0,4.0,i,0.1,0.002,0.5,0.05,0.009568962,3.266684e-05,0.019137925,14990.26
l_di_c4_s4_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,4.0,4.0,i,0.1,0.002,0.5,0.2,0.0024162033,3.309973e-05,0.0048324065,14981.66
l_di_c4_s8_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,8.0,4.0,i,0.1,0.002,0.5,0.001,0.064984836,3.5831365e-06,0.12996967,15019.7
l_di_c4_s8_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,8.0,4.0,i,0.1,0.002,0.5,0.01,0.029130047,1.7243901e-05,0.058260094,14992.09
l_di_c4_s8_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,8.0,4.0,i,0.1,0.002,0.5,0.05,0.010227045,2.9651108e-05,0.02045409,14995.24
l_di_c4_s8_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,8.0,4.0,i,0.1,0.002,0.5,0.2,0.002499249,3.0289943e-05,0.004998498,14998.06
l_di_c8_s16_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,16.0,8.0,i,0.1,0.002,0.5,0.001,0.068530776,3.2364417e-06,0.13706155,13335.7
l_di_c8_s16_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,16.0,8.0,i,0.1,0.002,0.5,0.01,0.030301219,1.5758233e-05,0.060602438,13336.84
l_di_c8_s16_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,16.0,8.0,i,0.1,0.002,0.5,0.05,0.0096809175,2.4816762e-05,0.019361835,13339.3
l_di_c8_s16_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,16.0,8.0,i,0.1,0.002,0.5,0.2,0.0024603687,2.5285713e-05,0.0049207374,13355.21
l_di_c8_s2_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,2.0,8.0,i,0.1,0.002,0.5,0.001,0.07394007,7.1938885e-06,0.14788014,13345.13
l_di_c8_s2_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,2.0,8.0,i,0.1,0.002,0.5,0.01,0.032007515,2.830566e-05,0.06401503,13339.44
l_di_c8_s2_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,2.0,8.0,i,0.1,0.002,0.5,0.05,0.009155168,4.1313153e-05,0.018310336,13336.98
l_di_c8_s2_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,2.0,8.0,i,0.1,0.002,0.5,0.2,0.002520646,4.5244396e-05,0.005041292,13344.6
l_di_c8_s32_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,32.0,8.0,i,0.1,0.002,0.5,0.001,0.0794951,3.9118786e-06,0.1589902,13341.91
l_di_c8_s32_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,32.0,8.0,i,0.1,0.002,0.5,0.01,0.031030392,1.6023436e-05,0.062060785,13341.53
l_di_c8_s32_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,32.0,8.0,i,0.1,0.002,0.5,0.05,0.008612175,2.2120306e-05,0.01722435,13355.89
l_di_c8_s32_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,32.0,8.0,i,0.1,0.002,0.5,0.2,0.0025541887,2.7070322e-05,0.0051083774,13331.21
l_di_c8_s4_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,4.0,8.0,i,0.1,0.002,0.5,0.001,0.06747882,3.9116344e-06,0.13495764,13349.61
l_di_c8_s4_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,4.0,8.0,i,0.1,0.002,0.5,0.01,0.03812838,2.3014818e-05,0.07625676,13330.9
l_di_c8_s4_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,4.0,8.0,i,0.1,0.002,0.5,0.05,0.00932615,2.8478422e-05,0.0186523,13338.98
l_di_c8_s4_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,4.0,8.0,i,0.1,0.002,0.5,0.2,0.0026907972,3.139615e-05,0.0053815944,13349.66
l_di_c8_s8_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,8.0,8.0,i,0.1,0.002,0.5,0.001,0.0708483,4.110297e-06,0.1416966,13345.71
l_di_c8_s8_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,8.0,8.0,i,0.1,0.002,0.5,0.01,0.029580416,1.6189764e-05,0.059160832,13335.33
l_di_c8_s8_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,8.0,8.0,i,0.1,0.002,0.5,0.05,0.009175181,2.320929e-05,0.018350363,13342.53
l_di_c8_s8_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,8.0,8.0,i,0.1,0.002,0.5,0.2,0.0025269466,2.6520065e-05,0.005053893,13338.22
