Experiment,spite_sigma,comp_sigma,diff_sigma,cost,kd,initial_spite_frequency,spite_expression_prob,average_mean_spite,average_mean_density,average_spite_freq,average_n_individuals
l_d16_c8_s64_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,64.0,8.0,16.0,0.1,0.001,0.25,0.01,0.04035087,2.1041964e-05,0.08070174,13304.67
l_d16_c8_s64_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,64.0,8.0,16.0,0.1,0.001,0.25,0.05,0.009808005,2.4680949e-05,0.01961601,13306.27
l_d16_c8_s64_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,64.0,8.0,16.0,0.1,0.001,0.25,0.2,0.0025328614,2.6173897e-05,0.005065723,13304.62
l_d16_c8_s8_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,8.0,16.0,0.01,0.001,0.02,0.001,0.2545714,1.3565724e-05,0.5091428,13324.07
l_d16_c8_s8_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,8.0,16.0,0.01,0.001,0.02,0.01,0.06802106,3.561649e-05,0.13604212,13297.03
l_d16_c8_s8_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,8.0,16.0,0.01,0.001,0.02,0.05,0.011761918,3.167281e-05,0.023523835,13308.22
l_d16_c8_s8_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,8.0,16.0,0.01,0.001,0.02,0.2,0.0026435088,2.8038117e-05,0.0052870177,13306.37
l_d16_c8_s8_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,8.0,16.0,0.01,0.001,0.25,0.001,0.25865668,1.3579377e-05,0.51731336,13334.61
l_d16_c8_s8_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,8.0,16.0,0.01,0.001,0.25,0.01,0.07281056,3.883953e-05,0.14562112,13298.16
l_d16_c8_s8_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,8.0,16.0,0.01,0.001,0.25,0.05,0.01163908,3.0699986e-05,0.02327816,13300.54
l_d16_c8_s8_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,8.0,16.0,0.01,0.001,0.25,0.2,0.0026504362,2.7244627e-05,0.0053008725,13295.67
l_d16_c8_s8_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,8.0,16.0,0.1,0.001,0.02,0.001,0.07549838,3.7209934e-06,0.15099676,13311.24
l_d16_c8_s8_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,8.0,16.0,0.1,0.001,0.02,0.01,0.03647886,1.9088315e-05,0.07295772,13317.01
l_d16_c8_s8_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,8.0,16.0,0.1,0.001,0.02,0.05,0.0105406605,2.7349237e-05,0.021081321,13307.33
l_d16_c8_s8_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,8.0,16.0,0.1,0.001,0.02,0.2,0.0025828676,2.6420881e-05,0.0051657353,13297.54
l_d16_c8_s8_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,8.0,16.0,0.1,0.001,0.25,0.001,0.077607386,4.4876874e-06,0.15521477,13313.93
l_d16_c8_s8_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,8.0,16.0,0.1,0.001,0.25,0.01,0.038521186,2.0166699e-05,0.07704237,13300.6
l_d16_c8_s8_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,8.0,16.0,0.1,0.001,0.25,0.05,0.00957917,2.586016e-05,0.01915834,13313.3
l_d16_c8_s8_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,8.0,16.0,0.1,0.001,0.25,0.2,0.0024489874,2.7389606e-05,0.004897975,13302.84
l_d4_c16_s16_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,16.0,4.0,0.01,0.001,0.02,0.001,0.19003062,9.395673e-06,0.38006124,13034.67
l_d4_c16_s16_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,16.0,4.0,0.01,0.001,0.02,0.01,0.46142676,0.0002272529,0.9228535,12988.13
l_d4_c16_s16_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,16.0,4.0,0.01,0.001,0.02,0.05,0.01186941,3.000961e-05,0.02373882,13022.47
l_d4_c16_s16_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,16.0,4.0,0.01,0.001,0.02,0.2,0.0025931841,2.5868685e-05,0.0051863682,13025.69
l_d4_c16_s16_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,16.0,4.0,0.01,0.001,0.25,0.001,0.25710723,1.3188552e-05,0.51421446,13027.46
l_d4_c16_s16_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,16.0,4.0,0.01,0.001,0.25,0.01,0.46326625,0.00023118212,0.9265325,12985.73
l_d4_c16_s16_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,16.0,4.0,0.01,0.001,0.25,0.05,0.011023743,2.71685e-05,0.022047486,13016.5
l_d4_c16_s16_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,16.0,4.0,0.01,0.001,0.25,0.2,0.002820567,2.7949172e-05,0.005641134,13014.14
l_d4_c16_s16_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,16.0,4.0,0.1,0.001,0.02,0.001,0.07613587,4.2339643e-06,0.15227173,13026.04
l_d4_c16_s16_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,16.0,4.0,0.1,0.001,0.02,0.01,0.038957402,1.9310672e-05,0.077914804,13024.33
l_d4_c16_s16_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,16.0,4.0,0.1,0.001,0.02,0.05,0.010859244,2.6786685e-05,0.021718487,13024.2
l_d4_c16_s16_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,16.0,4.0,0.1,0.001,0.02,0.2,0.002387993,2.4537263e-05,0.004775986,13017.23
l_d4_c16_s16_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,16.0,4.0,0.1,0.001,0.25,0.001,0.08085594,3.762766e-06,0.16171189,13021.24
l_d4_c16_s16_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,16.0,4.0,0.1,0.001,0.25,0.01,0.041084677,2.069856e-05,0.082169354,13020.29
l_d4_c16_s16_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,16.0,4.0,0.1,0.001,0.25,0.05,0.010280363,2.5332358e-05,0.020560727,13018.14
l_d4_c16_s16_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,16.0,4.0,0.1,0.001,0.25,0.2,0.0025463158,2.4888104e-05,0.0050926316,13034.37
l_d4_c16_s1_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,1.0,16.0,4.0,0.01,0.001,0.02,0.001,0.20606877,4.2667718e-05,0.41213754,13024.17
l_d4_c16_s1_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,1.0,16.0,4.0,0.01,0.001,0.02,0.01,0.05104152,0.00010455822,0.10208304,13018.84
l_d4_c16_s1_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,1.0,16.0,4.0,0.01,0.001,0.02,0.05,0.009738702,0.00010350975,0.019477405,13025.67
l_d4_c16_s1_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,1.0,16.0,4.0,0.01,0.001,0.02,0.2,0.002499569,0.000104810606,0.004999138,13021.26
l_d4_c16_s1_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,1.0,16.0,4.0,0.01,0.001,0.25,0.001,0.21830295,4.6846162e-05,0.4366059,13024.2
l_d4_c16_s1_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,1.0,16.0,4.0,0.01,0.001,0.25,0.01,0.04825525,9.490219e-05,0.0965105,13029.12
l_d4_c16_s1_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,1.0,16.0,4.0,0.01,0.001,0.25,0.05,0.010368835,0.00010969071,0.02073767,13028.53
l_d4_c16_s1_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,1.0,16.0,4.0,0.01,0.001,0.25,0.2,0.0024697608,0.00010612945,0.0049395217,13030.98
l_d4_c16_s1_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,1.0,16.0,4.0,0.1,0.001,0.02,0.001,0.07674417,1.2720211e-05,0.15348834,13027.23
l_d4_c16_s1_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,1.0,16.0,4.0,0.1,0.001,0.02,0.01,0.03617703,7.873188e-05,0.07235406,13030.06
l_d4_c16_s1_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,1.0,16.0,4.0,0.1,0.001,0.02,0.05,0.009420896,9.7827484e-05,0.018841792,13021.94
l_d4_c16_s1_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,1.0,16.0,4.0,0.1,0.001,0.02,0.2,0.0025153845,0.00010913236,0.005030769,13030.12
l_d4_c16_s1_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,1.0,16.0,4.0,0.1,0.001,0.25,0.001,0.07201798,1.34686525e-05,0.14403597,13016.35
l_d4_c16_s1_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,1.0,16.0,4.0,0.1,0.001,0.25,0.01,0.03345978,6.6637986e-05,0.06691956,13023.08
l_d4_c16_s1_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,1.0,16.0,4.0,0.1,0.001,0.25,0.05,0.008674379,9.0884874e-05,0.017348759,13026.11
l_d4_c16_s1_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,1.0,16.0,4.0,0.1,0.001,0.25,0.2,0.0025826546,0.00010886285,0.005165309,13023.75
l_d4_c16_s2_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,2.0,16.0,4.0,0.01,0.001,0.02,0.001,0.20424211,1.7481405e-05,0.40848422,13034.57
l_d4_c16_s2_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,2.0,16.0,4.0,0.01,0.001,0.02,0.01,0.06718281,6.2604115e-05,0.13436562,13011.8
l_d4_c16_s2_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,2.0,16.0,4.0,0.01,0.001,0.02,0.05,0.01079778,4.8044723e-05,0.02159556,13026.67
l_d4_c16_s2_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,2.0,16.0,4.0,0.01,0.001,0.02,0.2,0.0026893592,4.794977e-05,0.0053787185,13023.04
l_d4_c16_s2_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,2.0,16.0,4.0,0.01,0.001,0.25,0.001,0.23616566,2.0695617e-05,0.47233132,13031.19
l_d4_c16_s2_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,2.0,16.0,4.0,0.01,0.001,0.25,0.01,0.08352238,7.102846e-05,0.16704476,13025.94
l_d4_c16_s2_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,2.0,16.0,4.0,0.01,0.001,0.25,0.05,0.01168848,5.282265e-05,0.02337696,13021.72
l_d4_c16_s2_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,2.0,16.0,4.0,0.01,0.001,0.25,0.2,0.0027505183,5.0541163e-05,0.0055010365,13021.01
l_d4_c16_s2_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,2.0,16.0,4.0,0.1,0.001,0.02,0.001,0.071795195,6.8598683e-06,0.14359039,13015.85
l_d4_c16_s2_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,2.0,16.0,4.0,0.1,0.001,0.02,0.01,0.036299925,3.344354e-05,0.07259985,13028.58
l_d4_c16_s2_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,2.0,16.0,4.0,0.1,0.001,0.02,0.05,0.009876225,4.3680564e-05,0.01975245,13026.56
l_d4_c16_s2_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,2.0,16.0,4.0,0.1,0.001,0.02,0.2,0.0025369618,4.618581e-05,0.0050739236,13019.26
l_d4_c16_s2_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,2.0,16.0,4.0,0.1,0.001,0.25,0.001,0.07585271,5.729649e-06,0.15170541,13025.46
l_d4_c16_s2_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,2.0,16.0,4.0,0.1,0.001,0.25,0.01,0.041988134,3.7685226e-05,0.08397627,13022.9
l_d4_c16_s2_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,2.0,16.0,4.0,0.1,0.001,0.25,0.05,0.009410149,4.137485e-05,0.018820299,13018.7
l_d4_c16_s2_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,2.0,16.0,4.0,0.1,0.001,0.25,0.2,0.0026878095,4.8202197e-05,0.005375619,13020.39
l_d4_c16_s4_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,4.0,16.0,4.0,0.01,0.001,0.02,0.001,0.22346583,1.3537958e-05,0.44693166,13034.63
l_d4_c16_s4_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,4.0,16.0,4.0,0.01,0.001,0.02,0.01,0.46521008,0.00027914357,0.93042016,12975.67
l_d4_c16_s4_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,4.0,16.0,4.0,0.01,0.001,0.02,0.05,0.010992546,3.1749136e-05,0.021985091,13020.05
l_d4_c16_s4_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,4.0,16.0,4.0,0.01,0.001,0.02,0.2,0.002682859,3.2580017e-05,0.005365718,13019.63
l_d4_c16_s4_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,4.0,16.0,4.0,0.01,0.001,0.25,0.001,0.22683252,1.5030839e-05,0.45366505,13020.01
l_d4_c16_s4_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,4.0,16.0,4.0,0.01,0.001,0.25,0.01,0.46101204,0.00027175192,0.9220241,12987.32
l_d4_c16_s4_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,4.0,16.0,4.0,0.01,0.001,0.25,0.05,0.012767239,3.6910693e-05,0.025534477,13016.23
l_d4_c16_s4_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,4.0,16.0,4.0,0.01,0.001,0.25,0.2,0.0026063889,3.112613e-05,0.0052127778,13019.28
l_d4_c16_s4_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,4.0,16.0,4.0,0.1,0.001,0.02,0.001,0.07584415,4.6080163e-06,0.1516883,13024.09
l_d4_c16_s4_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,4.0,16.0,4.0,0.1,0.001,0.02,0.01,0.040545788,2.4075853e-05,0.081091575,13021.1
l_d4_c16_s4_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,4.0,16.0,4.0,0.1,0.001,0.02,0.05,0.011760384,3.4610162e-05,0.023520768,13020.71
l_d4_c16_s4_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,4.0,16.0,4.0,0.1,0.001,0.02,0.2,0.0026765356,3.267056e-05,0.0053530713,13015.46
l_d4_c16_s4_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,4.0,16.0,4.0,0.1,0.001,0.25,0.001,0.08193928,5.3314748e-06,0.16387856,13017.05
l_d4_c16_s4_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,4.0,16.0,4.0,0.1,0.001,0.25,0.01,0.04649111,2.6829117e-05,0.09298222,13023.26
l_d4_c16_s4_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,4.0,16.0,4.0,0.1,0.001,0.25,0.05,0.011037448,3.1308246e-05,0.022074897,13012.66
l_d4_c16_s4_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,4.0,16.0,4.0,0.1,0.001,0.25,0.2,0.002514591,2.9537425e-05,0.005029182,13027.87
l_d4_c16_s8_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,16.0,4.0,0.01,0.001,0.02,0.001,0.21252564,1.09353405e-05,0.42505127,13029.6
l_d4_c16_s8_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,16.0,4.0,0.01,0.001,0.02,0.01,0.46387586,0.0002424015,0.9277517,12984.12
l_d4_c16_s8_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,16.0,4.0,0.01,0.001,0.02,0.05,0.01090223,2.8491799e-05,0.02180446,13020.27
l_d4_c16_s8_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,16.0,4.0,0.01,0.001,0.02,0.2,0.0028298788,2.9084575e-05,0.0056597576,13013.98
l_d4_c16_s8_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,16.0,4.0,0.01,0.001,0.25,0.001,0.22942929,1.2007606e-05,0.45885858,13025.77
l_d4_c16_s8_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,16.0,4.0,0.01,0.001,0.25,0.01,0.45831695,0.00023969615,0.9166339,12982.91
l_d4_c16_s8_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,16.0,4.0,0.01,0.001,0.25,0.05,0.011024987,2.74013e-05,0.022049975,13022.61
l_d4_c16_s8_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,16.0,4.0,0.01,0.001,0.25,0.2,0.0026108704,2.6871374e-05,0.005221741,13014.49
l_d4_c16_s8_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,16.0,4.0,0.1,0.001,0.02,0.001,0.07361695,3.6625759e-06,0.1472339,13026.03
l_d4_c16_s8_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,16.0,4.0,0.1,0.001,0.02,0.01,0.040397946,2.102085e-05,0.08079589,13018.86
l_d4_c16_s8_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,16.0,4.0,0.1,0.001,0.02,0.05,0.011455524,2.8864513e-05,0.022911048,13020.99
l_d4_c16_s8_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,16.0,4.0,0.1,0.001,0.02,0.2,0.0026678294,2.6732649e-05,0.005335659,13016.92
l_d4_c16_s8_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,16.0,4.0,0.1,0.001,0.25,0.001,0.09046104,4.593425e-06,0.18092208,13014.83
l_d4_c16_s8_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,16.0,4.0,0.1,0.001,0.25,0.01,0.0377942,1.9097097e-05,0.0755884,13021.32
l_d4_c16_s8_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,16.0,4.0,0.1,0.001,0.25,0.05,0.010546062,2.8197113e-05,0.021092124,13008.66
l_d4_c16_s8_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,16.0,4.0,0.1,0.001,0.25,0.2,0.0025666559,2.6633299e-05,0.0051333117,13025.22
l_d4_c1_s16_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,1.0,4.0,0.01,0.001,0.02,0.001,0.4305252,6.809017e-05,0.8610504,42436.43
l_d4_c1_s16_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,1.0,4.0,0.01,0.001,0.02,0.01,0.49287036,0.0007756088,0.9857407,41219.33
l_d4_c1_s16_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,1.0,4.0,0.01,0.001,0.02,0.05,0.49793744,0.003513245,0.9958749,36810.16
l_d4_c1_s16_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,1.0,4.0,0.01,0.001,0.02,0.2,0.0028666095,8.9962676e-05,0.005733219,41365.36
l_d4_c1_s16_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,1.0,4.0,0.01,0.001,0.25,0.001,0.43401238,7.0054244e-05,0.86802477,42469.28
l_d4_c1_s16_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,1.0,4.0,0.01,0.001,0.25,0.01,0.4929292,0.0007866948,0.9858584,41254.26
l_d4_c1_s16_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,1.0,4.0,0.01,0.001,0.25,0.05,0.4978913,0.0035109075,0.9957826,36777.67
l_d4_c1_s16_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,1.0,4.0,0.01,0.001,0.25,0.2,0.4984597,0.009142702,0.9969194,23955.35
l_d4_c1_s16_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,1.0,4.0,0.1,0.001,0.02,0.001,0.09684456,1.5778776e-05,0.19368912,42398.92
l_d4_c1_s16_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,1.0,4.0,0.1,0.001,0.02,0.01,0.49261093,0.00075864216,0.98522186,40387.74
l_d4_c1_s16_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,1.0,4.0,0.1,0.001,0.02,0.05,0.012609294,9.897876e-05,0.025218587,41210.96
l_d4_c1_s16_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,1.0,4.0,0.1,0.001,0.02,0.2,0.0027966746,8.789323e-05,0.005593349,41331.06
l_d4_c1_s16_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,1.0,4.0,0.1,0.001,0.25,0.001,0.093300104,1.5321752e-05,0.18660021,42381.62
l_d4_c1_s16_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,1.0,4.0,0.1,0.001,0.25,0.01,0.49205428,0.0007615453,0.98410857,40454.5
l_d4_c1_s16_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,1.0,4.0,0.1,0.001,0.25,0.05,0.49783927,0.0034213676,0.99567854,35943.91
l_d4_c1_s16_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,1.0,4.0,0.1,0.001,0.25,0.2,0.4983888,0.008708433,0.9967776,22739.18
l_d4_c1_s1_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,1.0,1.0,4.0,0.01,0.001,0.02,0.001,0.279414,8.856604e-05,0.558828,42520.67
l_d4_c1_s1_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,1.0,1.0,4.0,0.01,0.001,0.02,0.01,0.46993867,0.0014687158,0.93987733,41261.79
l_d4_c1_s1_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,1.0,1.0,4.0,0.01,0.001,0.02,0.05,0.011771202,0.00017892082,0.023542404,42088.37
l_d4_c1_s1_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,1.0,1.0,4.0,0.01,0.001,0.02,0.2,0.0027132062,0.00017254872,0.0054264124,42120.91
l_d4_c1_s1_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,1.0,1.0,4.0,0.01,0.001,0.25,0.001,0.2737127,8.577913e-05,0.5474254,42523.37
l_d4_c1_s1_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,1.0,1.0,4.0,0.01,0.001,0.25,0.01,0.4726826,0.0014735321,0.9453652,41222.16
l_d4_c1_s1_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,1.0,1.0,4.0,0.01,0.001,0.25,0.05,0.011778313,0.0001819226,0.023556625,42178.52
l_d4_c1_s1_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,1.0,1.0,4.0,0.01,0.001,0.25,0.2,0.0025899047,0.00016203216,0.0051798094,42157.97
l_d4_c1_s1_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,1.0,1.0,4.0,0.1,0.001,0.02,0.001,0.07450681,2.5808713e-05,0.14901362,42458.75
l_d4_c1_s1_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,1.0,1.0,4.0,0.1,0.001,0.02,0.01,0.04074471,0.0001275526,0.08148942,42269.15
l_d4_c1_s1_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,1.0,1.0,4.0,0.1,0.001,0.02,0.05,0.010135777,0.00015994073,0.020271555,42206.22
l_d4_c1_s1_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,1.0,1.0,4.0,0.1,0.001,0.02,0.2,0.0027035982,0.00016460445,0.0054071965,42169.39
l_d4_c1_s1_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,1.0,1.0,4.0,0.1,0.001,0.25,0.001,0.074540086,2.5057821e-05,0.14908017,42523.74
l_d4_c1_s1_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,1.0,1.0,4.0,0.1,0.001,0.25,0.01,0.04077838,0.00012949736,0.08155676,42256.13
l_d4_c1_s1_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,1.0,1.0,4.0,0.1,0.001,0.25,0.05,0.009947745,0.00016130415,0.01989549,42183.89
l_d4_c1_s1_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,1.0,1.0,4.0,0.1,0.001,0.25,0.2,0.002643946,0.00016600946,0.005287892,42198.18
l_d4_c1_s2_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,2.0,1.0,4.0,0.01,0.001,0.02,0.001,0.40818518,8.356497e-05,0.81637037,42392.86
l_d4_c1_s2_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,2.0,1.0,4.0,0.01,0.001,0.02,0.01,0.49045205,0.00096862693,0.9809041,41213.56
l_d4_c1_s2_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,2.0,1.0,4.0,0.01,0.001,0.02,0.05,0.49686185,0.004416408,0.9937237,36845.45
l_d4_c1_s2_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,2.0,1.0,4.0,0.01,0.001,0.02,0.2,0.0028906048,0.000109973385,0.0057812096,41655.51
l_d4_c1_s2_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,2.0,1.0,4.0,0.01,0.001,0.25,0.001,0.4055853,8.0393926e-05,0.8111706,42430.35
l_d4_c1_s2_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,2.0,1.0,4.0,0.01,0.001,0.25,0.01,0.48955396,0.0009588274,0.9791079,41206.24
l_d4_c1_s2_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,2.0,1.0,4.0,0.01,0.001,0.25,0.05,0.4968432,0.0044239606,0.9936864,36781.73
l_d4_c1_s2_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,2.0,1.0,4.0,0.01,0.001,0.25,0.2,0.49691212,0.01300741,0.99382424,23961.08
