Experiment,spite_sigma,comp_sigma,diff_sigma,cost,kd,initial_spite_frequency,spite_expression_prob,average_mean_spite,average_mean_density,average_spite_freq,average_n_individuals
l_di_c8_s16_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,16.0,8.0,i,0.1,0.001,0.5,0.05,0.49887452,0.0059884787,0.99774903,62870.35
l_di_c8_s16_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,16.0,8.0,i,0.1,0.001,0.5,0.2,0.49856517,0.02025982,0.99713033,53172.72
l_di_c8_s16_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,16.0,8.0,i,0.1,0.005,0.5,0.001,0.07436782,1.9005043e-05,0.14873564,64745.36
l_di_c8_s16_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,16.0,8.0,i,0.1,0.005,0.5,0.01,0.03525136,8.374101e-05,0.07050272,64758.07
l_di_c8_s16_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,16.0,8.0,i,0.1,0.005,0.5,0.05,0.49014065,0.0058908444,0.9802813,62900.3
l_di_c8_s16_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,16.0,8.0,i,0.1,0.005,0.5,0.2,0.0025871154,0.00012737744,0.005174231,64759.81
l_di_c8_s2_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,2.0,8.0,i,0.1,0.001,0.5,0.001,0.105677515,2.965504e-05,0.21135503,64710.52
l_di_c8_s2_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,2.0,8.0,i,0.1,0.001,0.5,0.01,0.49404937,0.0014127557,0.98809874,64107.57
l_di_c8_s2_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,2.0,8.0,i,0.1,0.001,0.5,0.05,0.49811614,0.006970483,0.9962323,62906.0
l_di_c8_s2_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,2.0,8.0,i,0.1,0.001,0.5,0.2,0.49828458,0.024170706,0.99656916,53159.82
l_di_c8_s2_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,2.0,8.0,i,0.1,0.005,0.5,0.001,0.07740019,2.1862146e-05,0.15480039,64768.2
l_di_c8_s2_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,2.0,8.0,i,0.1,0.005,0.5,0.01,0.03548677,0.00010476557,0.07097354,64755.0
l_di_c8_s2_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,2.0,8.0,i,0.1,0.005,0.5,0.05,0.49071506,0.006865414,0.9814301,62873.76
l_di_c8_s2_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,2.0,8.0,i,0.1,0.005,0.5,0.2,0.0025018142,0.00014406136,0.0050036283,64760.23
l_di_c8_s32_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,32.0,8.0,i,0.1,0.001,0.5,0.001,0.42389354,0.00010463475,0.8477871,64391.62
l_di_c8_s32_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,32.0,8.0,i,0.1,0.001,0.5,0.01,0.49543098,0.0012101836,0.99086195,64102.61
l_di_c8_s32_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,32.0,8.0,i,0.1,0.001,0.5,0.05,0.49884355,0.0059905094,0.9976871,62872.52
l_di_c8_s32_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,32.0,8.0,i,0.1,0.001,0.5,0.2,0.49856317,0.02025873,0.99712634,53248.08
l_di_c8_s32_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,32.0,8.0,i,0.1,0.005,0.5,0.001,0.07380057,1.8102526e-05,0.14760114,64773.8
l_di_c8_s32_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,32.0,8.0,i,0.1,0.005,0.5,0.01,0.036114976,8.999497e-05,0.07222995,64767.2
l_di_c8_s32_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,32.0,8.0,i,0.1,0.005,0.5,0.05,0.49077094,0.00588926,0.9815419,62894.91
l_di_c8_s32_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,32.0,8.0,i,0.1,0.005,0.5,0.2,0.0025810087,0.00012713243,0.0051620174,64744.33
l_di_c8_s4_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,4.0,8.0,i,0.1,0.001,0.5,0.001,0.42693856,0.0001079085,0.8538771,64399.18
l_di_c8_s4_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,4.0,8.0,i,0.1,0.001,0.5,0.01,0.49549618,0.0012652635,0.99099237,64104.24
l_di_c8_s4_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,4.0,8.0,i,0.1,0.001,0.5,0.05,0.49870652,0.0062380284,0.99741304,62860.93
l_di_c8_s4_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,4.0,8.0,i,0.1,0.001,0.5,0.2,0.49856022,0.02119042,0.99712044,53200.37
l_di_c8_s4_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,4.0,8.0,i,0.1,0.005,0.5,0.001,0.076686114,1.8992825e-05,0.15337223,64757.07
l_di_c8_s4_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,4.0,8.0,i,0.1,0.005,0.5,0.01,0.034782514,8.912604e-05,0.06956503,64780.01
l_di_c8_s4_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,4.0,8.0,i,0.1,0.005,0.5,0.05,0.4904985,0.0061302767,0.980997,62897.68
l_di_c8_s4_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,4.0,8.0,i,0.1,0.005,0.5,0.2,0.0025848204,0.0001325687,0.0051696408,64754.62
l_di_c8_s8_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,8.0,8.0,i,0.1,0.001,0.5,0.001,0.4225096,0.000104328996,0.8450192,64404.0
l_di_c8_s8_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,8.0,8.0,i,0.1,0.001,0.5,0.01,0.49522632,0.0012277819,0.99045265,64112.56
l_di_c8_s8_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,8.0,8.0,i,0.1,0.001,0.5,0.05,0.49882698,0.0060540773,0.99765396,62869.25
l_di_c8_s8_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,8.0,8.0,i,0.1,0.001,0.5,0.2,0.49857968,0.020477505,0.99715936,53186.16
l_di_c8_s8_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,8.0,8.0,i,0.1,0.005,0.5,0.001,0.074056245,1.859952e-05,0.14811249,64765.08
l_di_c8_s8_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,8.0,8.0,i,0.1,0.005,0.5,0.01,0.0349452,8.652598e-05,0.0698904,64772.72
l_di_c8_s8_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,8.0,8.0,i,0.1,0.005,0.5,0.05,0.49071702,0.005956243,0.98143405,62904.59
l_di_c8_s8_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,8.0,8.0,i,0.1,0.005,0.5,0.2,0.0025075742,0.00012672924,0.0050151483,64769.39
